Estado, Municipio, Razón social, Fecha, BV, BI, VVPV, VVPI, VPV, VPI, AV, AI, Resultado
COAHUILA DE ZARAGOZA, NAVA,"SUPER GAS DE PIEDRAS NEGRAS, S.A. DE C.V.", 2016-05-11, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCION
COAHUILA DE ZARAGOZA, NAVA,"GAS ECONOMICO METROPOLITANO, S.A. DE C.V.", 2016-05-11, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCION
COAHUILA DE ZARAGOZA, NAVA,"COMBUSTIBLES Y GASES DE ACUÑA, S.A. DE C.V.", 2016-05-11, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
COAHUILA DE ZARAGOZA, NAVA,"SOCIEDAD COOPERATIVA DE CONSUMO DE GAS BUTANO DE ALLENDE, S.C.L.", 2016-05-11, 4,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
COAHUILA DE ZARAGOZA, ACUÑA,"GAS LICUADO DE SABINAS, S.A. DE C.V.", 2016-05-10, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
COAHUILA DE ZARAGOZA, ACUÑA,"COMBUSTIBLES Y GASES DE TORREON, S.A. DE C.V.", 2016-05-10, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
COAHUILA DE ZARAGOZA, ACUÑA,"COMBUSTIBLES Y GASES DE ACUÑA, S.A. DE C.V.", 2016-05-10, 6,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
COLIMA, COLIMA,"GAS MENGUC, S.A. DE C.V.", 2016-04-06, 18,  0,  0,  0,  3,  0,  3,  0,SIN INFRACCIÓN
COLIMA, COLIMA,"GAS MENGUC, S.A. DE C.V.", 2016-04-06, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
COLIMA, COLIMA,"GAS MENGUC, S.A. DE C.V.", 2016-04-06, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
COLIMA, COQUIMATLAN,"COMPAÑIA DE GAS DE COLIMA, S.A. DE C.V.", 2016-04-06, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
COLIMA, TECOMAN,"COMPAÑIA DE GAS DE COLIMA, S.A. DE C.V.", 2016-04-05, 6,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
COLIMA, TECOMAN,"GAS MENGUC, S.A. DE C.V.", 2016-04-05, 11,  0,  0,  0,  2,  0,  0,  0,SIN INFRACCIÓN
COLIMA, MANZANILLO,"GAS MENGUC, S.A. DE C.V.", 2016-04-04, 11,  0,  0,  0,  1,  0,  1,  0,SIN INFRACCIÓN
COLIMA, MANZANILLO,"GAS ORO DE COLIMA, S.A. DE C.V.", 2016-04-04, 9,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
DISTRITO FEDERAL, GUSTAVO A. MADERO,"FLAMAMEX, S.A. DE C.V.", 2016-02-17, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
DISTRITO FEDERAL, ALVARO OBREGON,"GASOMATICO, S.A. DE C.V.", 2016-02-16, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
DISTRITO FEDERAL, BENITO JUAREZ,"GASOMATICO, S.A. DE C.V.", 2016-02-16, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
DISTRITO FEDERAL, CUAUHTEMOC,"FLAMA GAS, S.A. DE C.V.", 2016-02-16, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
DISTRITO FEDERAL, AZCAPOTZALCO,"GASOMATICO, S.A. DE C.V.", 2016-01-28, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
DISTRITO FEDERAL, TLAHUAC,"COMPAÑIA MEXICANA DE GAS COMBUSTIBLE, S.A. DE C.V.", 2016-01-28, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
DISTRITO FEDERAL, TLAHUAC,"GAS VEHICULAR SILZA, S.A. DE C.V.", 2016-01-28, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
DISTRITO FEDERAL, BENITO JUAREZ,"GASOMATICO, S.A. DE C.V.", 2016-01-27, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
DISTRITO FEDERAL, IZTACALCO,"GASOMATICO, S.A. DE C.V.", 2016-01-27, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
DISTRITO FEDERAL, ALVARO OBREGON,"GAS LICUADO DE MEXICO, S.A. DE C.V.", 2016-01-26, 0,  0,  0,  0,  0,  0,  8,  0,SIN INFRACCION
DISTRITO FEDERAL, IZTAPALAPA,"GASOMATICO, S.A. DE C.V.", 2016-01-26, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
DISTRITO FEDERAL, MIGUEL HIDALGO,"REGIO GAS, S.A. DE C.V.", 2016-01-26, 44,  0,  0,  0,  1,  0,  1,  0,SIN INFRACCION
DISTRITO FEDERAL, GUSTAVO A. MADERO,"USA GAS SAN JUAN, S.A. DE C.V.", 2016-01-19, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
DISTRITO FEDERAL, AZCAPOTZALCO,"COMPAÑIA DE GAS DEL CENTRO, S.A. DE C.V.", 2016-01-18, 17,  0,  0,  0,  0,  0,  3,  0,SIN INFRACCION
DISTRITO FEDERAL, GUSTAVO A. MADERO,"FLAMAMEX, S.A. DE C.V.", 2016-01-18, 68,  0,  0,  0,  3,  1,  0,  0,CON INFRACCION
DISTRITO FEDERAL, GUSTAVO A. MADERO,"GAS FLAMAZUL, S.A. DE C.V.", 2016-01-18, 5,  0,  0,  0,  0,  0,  3,  0,SIN INFRACCION
DURANGO, GUADALUPE VICTORIA,"CORAGAS, S.A. DE C.V.", 2016-09-28, 5,  0,  0,  0,  2,  1,  2,  0,CON INFRACCION
DURANGO, DURANGO,"CORAGAS, S.A. DE C.V.", 2016-09-27, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
DURANGO, DURANGO,"REGIO GAS LERDO, S.A. DE C.V.", 2016-09-27, 5,  0,  0,  0,  4,  1,  4,  0,CON INFRACCION
DURANGO, PUEBLO NUEVO,"REGIO GAS LERDO, S.A. DE C.V.", 2016-09-27, 6,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
DURANGO, DURANGO,"REGIO GAS LERDO, S.A. DE C.V.", 2016-09-26, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
DURANGO, NUEVO IDEAL,"REGIO GAS LERDO, S.A. DE C.V.", 2016-09-26, 6,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
DURANGO, SANTIAGO PAPASQUIARO,"REGIO GAS LERDO, S.A. DE C.V.", 2016-09-26, 7,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
DURANGO, TEPEHUANES,"REGIO GAS LERDO, S.A. DE C.V.", 2016-09-26, 5,  4,  0,  0,  0,  0,  0,  0,CON INFRACCION
DURANGO, MAPIMI,"SERVI-GAS DEL GUADIANA, S.A. DE C.V.", 2016-09-24, 7,  0,  0,  0,  0,  0,  0,  0,CON INFRACCION
DURANGO, GOMEZ PALACIO,"SERVI-GAS DEL GUADIANA, S.A. DE C.V.", 2016-08-16, 12,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
DURANGO, DURANGO,"REGIO GAS LERDO, S.A. DE C.V.", 2016-05-27, 21,  0,  0,  0,  4,  1,  4,  0,CON INFRACCION
DURANGO, POANAS,"REGIO GAS LERDO, S.A. DE C.V.", 2016-05-27, 4,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
DURANGO, DURANGO,"CORAGAS, S.A. DE C.V.", 2016-05-26, 13,  0,  0,  0,  2,  0,  4,  0,CON INFRACCION
DURANGO, DURANGO,"GAS CASA BLANCA, S.A. DE C.V.", 2016-05-26, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
DURANGO, DURANGO,"REGIO GAS LERDO, S.A. DE C.V.", 2016-05-26, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
DURANGO, GUADALUPE VICTORIA,"INTERGAS DEL NORTE, S.A. DE C.V.", 2016-05-26, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
DURANGO, CANATLAN,"REGIO GAS LERDO, S.A. DE C.V.", 2016-05-25, 6,  0,  0,  0,  2,  0,  1,  0,SIN INFRACCION
DURANGO, DURANGO,"REGIO GAS LERDO, S.A. DE C.V.", 2016-05-25, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
DURANGO, SAN JUAN DEL RIO,"REGIO GAS LERDO, S.A. DE C.V.", 2016-05-25, 5,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
DURANGO, CUENCAME,"COMBUSTIBLES Y GASES DE TORREON, S.A. DE C.V.", 2016-05-24, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
DURANGO, DURANGO,"CORAGAS, S.A. DE C.V.", 2016-05-24, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
DURANGO, GUADALUPE VICTORIA,"REGIO GAS LERDO, S.A. DE C.V.", 2016-05-24, 7,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
DURANGO, GUADALUPE VICTORIA,"REGIO GAS LERDO, S.A. DE C.V.", 2016-05-24, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
DURANGO, GOMEZ PALACIO,"COMBUSTIBLES Y GASES DE TORREON, S.A. DE C.V.", 2016-05-23, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
DURANGO, GOMEZ PALACIO,"SERVI-GAS DEL GUADIANA, S.A. DE C.V.", 2016-05-23, 12,  1,  0,  0,  1,  0,  1,  0,CON INFRACCION
DURANGO, OCAMPO,"REGIO GAS LERDO, S.A. DE C.V.", 2016-05-21, 5,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
GUANAJUATO, IRAPUATO,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-11-22, 13,  0,  0,  0,  3,  3,  3,  0,CON INFRACCIÓN
GUANAJUATO, LEON,"DOS MIL GAS, S.A. DE C.V.", 2016-11-22, 24,  1,  0,  0,  4,  0,  0,  0,CON INFRACCIÓN
GUANAJUATO, LEON,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-11-22, 9,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, PENJAMO,"DURAGAS, S.A. DE C.V.", 2016-11-22, 11,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
GUANAJUATO, PENJAMO,"DURAGAS, S.A. DE C.V.", 2016-11-22, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, PENJAMO,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-11-22, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, SALAMANCA,"DISTRIBUIDORA MEXICANA DE GAS L.P., S.A. DE C.V.", 2016-11-22, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
GUANAJUATO, LEON,"DOS MIL GAS, S.A. DE C.V.", 2016-10-26, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCIÓN
GUANAJUATO, LEON,"SONIGAS, S.A. DE C.V.", 2016-10-26, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, LEON,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-10-26, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, ACAMBARO,"GAS DEL LAGO DE CUITZEO, S.A. DE C.V.", 2016-10-20, 9,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, ACAMBARO,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-10-20, 12,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, PURISIMA DEL RINCON,"OPTIGAS CARBURACION, S.A. DE C.V.", 2016-10-20, 5,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
GUANAJUATO, IRAPUATO,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-08-30, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, IRAPUATO,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-08-30, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, LEON,"SONIGAS, S.A. DE C.V.", 2016-08-30, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, LEON,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-08-30, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, LEON,"DOS MIL GAS, S.A. DE C.V.", 2016-08-30, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, ACAMBARO,"GAS IMPERIAL, S.A. DE C.V.", 2016-08-29, 9,  0,  0,  0,  3,  2,  3,  0,CON INFRACCIÓN
GUANAJUATO, SALVATIERRA,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-29, 2,  0,  0,  0,  0,  0,  0,  0,CON INFRACCIÓN
GUANAJUATO, SALVATIERRA,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-29, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, URIANGATO,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-27, 15,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, VALLE DE SANTIAGO,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-27, 13,  0,  0,  0,  2,  0,  2,  0,SIN INFRACCIÓN
GUANAJUATO, IRAPUATO,"DISTRIBUIDORA MEXICANA DE GAS L.P., S.A. DE C.V.", 2016-08-26, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
GUANAJUATO, SALAMANCA,"GAS BUTANO DEL BAJIO, S.A. DE C.V.", 2016-08-26, 5,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, SALAMANCA,"DISTRIBUIDORA MEXICANA DE GAS L.P., S.A. DE C.V.", 2016-08-26, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
GUANAJUATO, APASEO EL GRANDE,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-08-25, 3,  0,  0,  0,  2,  0,  1,  0,SIN INFRACCIÓN
GUANAJUATO, VILLAGRAN,"DIESGAS, S.A. DE C.V.", 2016-08-25, 18,  0,  0,  0,  3,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, VILLAGRAN,"VIGAGAS, S.A. DE C.V.", 2016-08-25, 11,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, CELAYA,"GAS IMPERIAL, S.A. DE C.V.", 2016-08-24, 15,  0,  0,  0,  1,  0,  1,  0,SIN INFRACCIÓN
GUANAJUATO, CELAYA,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-24, 38,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
GUANAJUATO, CELAYA,"SONIGAS, S.A. DE C.V.", 2016-08-24, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, CELAYA,"GAS IMPERIAL, S.A. DE C.V.", 2016-08-24, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, APASEO EL ALTO,"SONIGAS, S.A. DE C.V.", 2016-08-23, 12,  0,  0,  0,  3,  0,  3,  0,CON INFRACCIÓN
GUANAJUATO, APASEO EL ALTO,"DIESGAS, S.A. DE C.V.", 2016-08-23, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, CELAYA,"DIESGAS, S.A. DE C.V.", 2016-08-23, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCIÓN
GUANAJUATO, CELAYA,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-23, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCIÓN
GUANAJUATO, SAN JOSE ITURBIDE,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-22, 13,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, SAN MIGUEL DE ALLENDE,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-22, 12,  0,  0,  0,  3,  0,  3,  0,SIN INFRACCIÓN
GUANAJUATO, DOCTOR MORA,"DISTRIBUIDORA MEXICANA DE GAS L.P., S.A. DE C.V.", 2016-08-20, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
GUANAJUATO, SAN LUIS DE LA PAZ,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-19, 8,  0,  0,  0,  3,  1,  3,  0,CON INFRACCIÓN
GUANAJUATO, SAN LUIS DE LA PAZ,J. JESUS VAZQUEZ, 2016-08-19, 3,  3,  0,  0,  0,  0,  0,  0,CON INFRACCIÓN
GUANAJUATO, DOLORES HIDALGO,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-18, 13,  0,  0,  0,  3,  0,  3,  0,SIN INFRACCIÓN
GUANAJUATO, DOLORES HIDALGO,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-18, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, SAN FELIPE,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-18, 7,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
GUANAJUATO, SAN FELIPE,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-18, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, DOLORES HIDALGO,"SONIGAS, S.A. DE C.V.", 2016-08-17, 15,  0,  0,  0,  4,  0,  4,  0,CON INFRACCIÓN
GUANAJUATO, GUANAJUATO,"GAS BUTANO DEL BAJIO, S.A. DE C.V.", 2016-08-17, 9,  0,  0,  0,  2,  0,  1,  0,SIN INFRACCIÓN
GUANAJUATO, PENJAMO,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-08-16, 9,  0,  0,  0,  2,  1,  1,  0,CON INFRACCIÓN
GUANAJUATO, PENJAMO,"DURAGAS, S.A. DE C.V.", 2016-08-16, 11,  0,  0,  0,  1,  0,  1,  0,SIN INFRACCIÓN
GUANAJUATO, SALAMANCA,"DISTRIBUIDORA MEXICANA DE GAS L.P., S.A. DE C.V.", 2016-08-16, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, MANUEL DOBLADO,"GAS BUTANO DEL BAJIO, S.A. DE C.V.", 2016-08-15, 5,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, PURISIMA DEL RINCON,"SONIGAS, S.A. DE C.V.", 2016-08-15, 6,  0,  0,  0,  3,  2,  3,  0,CON INFRACCIÓN
GUANAJUATO, DOLORES HIDALGO ,J. JESUS VAZQUEZ, 2016-08-14, 2,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, SAN FRANCISCO DEL RINCON,"METROPOLI GAS, S.A. DE C.V.", 2016-08-13, 4,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, SAN FRANCISCO DEL RINCON,"ABASTECEDORA ECOGASS, S.A. DE C.V.", 2016-08-13, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, LEON,"SONIGAS, S.A. DE C.V.", 2016-08-12, 10,  0,  0,  0,  4,  1,  4,  0,CON INFRACCIÓN
GUANAJUATO, LEON,"GAS BUTANO DEL BAJIO, S.A. DE C.V.", 2016-08-12, 26,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
GUANAJUATO, LEON,"DOS MIL GAS, S.A. DE C.V.", 2016-08-12, 24,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUANAJUATO, SANTA CRUZ DE JUVENTINO ROSAS,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-02-22, 9,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
GUANAJUATO, IRAPUATO,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-02-20, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
GUANAJUATO, IRAPUATO,GAS BUTANO DEL BAJIO, 2016-02-19, 9,  0,  0,  0,  3,  2,  2,  0,CON INFRACCION
GUANAJUATO, IRAPUATO,"DISTRIBUIDORA MEXICANA DE GAS L.P., S.A. DE C.V.", 2016-02-19, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
GUANAJUATO, YURIRIA,"SERVIGAS, S.A. DE C.V.", 2016-02-18, 9,  0,  0,  0,  2,  0,  1,  0,SIN INFRACCION
GUANAJUATO, IRAPUATO,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-02-17, 13,  0,  0,  0,  1,  0,  2,  0,SIN INFRACCION
GUANAJUATO, IRAPUATO,"DIESGAS, S.A. DE C.V.", 2016-02-17, 18,  0,  0,  0,  1,  1,  0,  0,CON INFRACCION
GUANAJUATO, SILAO,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-02-16, 14,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCION
GUANAJUATO, LEON,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-02-15, 9,  0,  0,  0,  1,  0,  2,  0,SIN INFRACCION
GUANAJUATO, LEON,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-02-15, 15,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
GUANAJUATO, LEON,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-02-15, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
GUANAJUATO, LEON,"DISTRIBUIDORA DE GAS NOEL, S.A. DE C.V.", 2016-02-15, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
GUERRERO, JOSE AZUETA,"GAS MENGUC, S.A. DE C.V.", 2016-10-18, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUERRERO, ZIHUATANEJO,"GAS DE GUERRERO, S.A.", 2016-10-18, 7,  0,  0,  0,  2,  2,  1,  0,CON INFRACCIÓN
GUERRERO, ZIHUATANEJO,"GAS MENGUC, S.A. DE C.V.", 2016-10-18, 10,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUERRERO, ACAPULCO DE JUAREZ,"GAS MUNDIAL, S.A.", 2016-10-17, 1,  0,  0,  0,  0,  0,  2,  1,CON INFRACCIÓN
GUERRERO, ATOYAC DE ALVAREZ,"GAS MENGUC, S.A. DE C.V.", 2016-10-17, 7,  0,  0,  0,  0,  0,  0,  0,CON INFRACCIÓN
GUERRERO, ATOYAC DE ALVAREZ,"GAS MENGUC, S.A. DE C.V.", 2016-10-17, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUERRERO, TECPAN DE GALEANA,"GAS DE GUERRERO, S.A.", 2016-10-17, 6,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUERRERO, ACAPULCO DE JUAREZ,"SONIGAS, S.A. DE C.V.", 2016-10-15, 7,  0,  0,  0,  4,  3,  4,  1,CON INFRACCIÓN
GUERRERO, ACAPULCO DE JUAREZ,"HIDROGAS ACAPULCO, S.A. DE C.V.", 2016-10-15, 12,  12,  0,  0,  0,  0,  0,  0,CON INFRACCIÓN
GUERRERO, ACAPULCO DE JUAREZ,"GAS URIBE DE ACAPULCO, S.A. DE C.V.", 2016-10-15, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
GUERRERO, CUAJINICUILAPA,"SERVI-GAS DE OAXACA, S.A. DE C.V.", 2016-02-09, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
GUERRERO, SAN MARCOS,"GAS O LEÑA, S.A. DE C.V.", 2016-02-09, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
GUERRERO, ACAPULCO DE JUAREZ,"GAS DEL VALLE DE TOLLOCAN, S.A. DE C.V.", 2016-02-06, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
GUERRERO, CHILAPA DE ALVAREZ,"GAS DEL SUR, S.A. DE C.V.", 2016-02-05, 7,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
GUERRERO, TLAPA DE COMONFORT,"SOCIEDAD COOPERATIVA AGROPECUARIA REGIONAL ANTORCHA CAMPESINA, S.C.L.", 2016-02-05, 6,  0,  0,  0,  1,  1,  1,  0,CON INFRACCION
GUERRERO, CHILPANCINGO DE LOS BRAVO,"GAS DEL SUR, S.A. DE C.V.", 2016-02-04, 7,  3,  0,  0,  0,  0,  0,  0,CON INFRACCION
GUERRERO, CHILPANCINGO DE LOS BRAVO,"GAS MUNDIAL DE GUERRERO, S.A.", 2016-02-04, 10,  0,  0,  0,  0,  0,  0,  0,CON INFRACCION
GUERRERO, ZUMPANGO DEL RIO,"SONIGAS, S.A. DE C.V.", 2016-02-04, 18,  6,  0,  0,  0,  0,  0,  0,CON INFRACCION
GUERRERO, IGUALA DE LA INDEPENDENCIA,"LAMA GAS, S.A. DE C.V.", 2016-02-03, 6,  0,  0,  0,  4,  0,  3,  0,SIN INFRACCION
GUERRERO, IGUALA DE LA INDEPENDENCIA,"SONIGAS, S.A. DE C.V.", 2016-02-03, 14,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
GUERRERO, TEPECOACUILCO DE TRUJANO,"GAS MUNDIAL DE IGUALA, S.A. DE C.V.", 2016-02-03, 6,  3,  0,  0,  0,  0,  0,  0,CON INFRACCION
GUERRERO, TAXCO DE ALARCON,"SONIGAS, S.A. DE C.V.", 2016-02-02, 7,  0,  0,  0,  4,  0,  2,  0,CON INFRACCION
GUERRERO, TAXCO DE ALARCON,"CIA. HIDRO GAS DE CUERNAVACA, S.A. DE C.V.", 2016-02-02, 7,  1,  0,  0,  2,  0,  0,  0,CON INFRACCION
HIDALGO, MINERAL DE LA REFORMA,"GAS DE HIDALGO, S.A. DE C.V.", 2016-11-29, 16,  0,  0,  0,  2,  0,  2,  0,SIN INFRACCIÓN
HIDALGO, PACHUCA DE SOTO,"GARZA GAS DE PROVINCIA, S.A. DE C.V.", 2016-11-28, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
HIDALGO, PACHUCA DE SOTO,"GARZA GAS DE PROVINCIA, S.A. DE C.V.", 2016-11-28, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
HIDALGO, PACHUCA DE SOTO,"GASAMEX, S.A. DE C.V.", 2016-11-28, 0,  0,  1,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"REDEGAS, S.A. DE C.V.", 2016-11-25, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
HIDALGO, TEPEJI DEL RIO DE OCAMPO,"GAS TOMZA DE MEXICO, S.A. DE C.V.", 2016-11-25, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
HIDALGO, PACHUCA DE SOTO,"GARZA GAS DE PROVINCIA, S.A. DE C.V.", 2016-11-24, 15,  0,  0,  0,  2,  0,  0,  0,SIN INFRACCIÓN
